Date,Series,Value
2015-05-19,FOXNEWS,0
2015-05-20,FOXNEWS,0
2015-05-21,FOXNEWS,0
2015-05-22,FOXNEWS,0
2015-05-23,FOXNEWS,0
2015-05-24,FOXNEWS,0
2015-05-25,FOXNEWS,0
2015-05-26,FOXNEWS,0.0268
2015-05-27,FOXNEWS,0
2015-05-28,FOXNEWS,0.5435
2015-05-29,FOXNEWS,0
2015-05-30,FOXNEWS,0
2015-05-31,FOXNEWS,0
2015-06-01,FOXNEWS,0.1418
2015-06-02,FOXNEWS,0.3111
2015-06-03,FOXNEWS,0
2015-06-04,FOXNEWS,0
2015-06-05,FOXNEWS,0
2015-06-06,FOXNEWS,0
2015-06-07,FOXNEWS,0
2015-06-08,FOXNEWS,0
2015-06-09,FOXNEWS,0.0705
2015-06-10,FOXNEWS,0.0464
2015-06-11,FOXNEWS,0.0779
2015-06-12,FOXNEWS,0
2015-06-13,FOXNEWS,0.0229
2015-06-14,FOXNEWS,0.0972
2015-06-15,FOXNEWS,0
2015-06-16,FOXNEWS,0.0227
2015-06-17,FOXNEWS,0
2015-06-18,FOXNEWS,0
2015-06-19,FOXNEWS,1.3836
2015-06-20,FOXNEWS,0.9220
2015-06-21,FOXNEWS,0.5914
2015-06-22,FOXNEWS,0.7600
2015-06-23,FOXNEWS,0.3872
2015-06-24,FOXNEWS,0
2015-06-25,FOXNEWS,0.0722
2015-06-26,FOXNEWS,0
2015-06-27,FOXNEWS,0
2015-06-28,FOXNEWS,0.1951
2015-06-29,FOXNEWS,0.0255
2015-06-30,FOXNEWS,0
2015-07-01,FOXNEWS,0
2015-07-02,FOXNEWS,0.0468
2015-07-03,FOXNEWS,0.2060
2015-07-04,FOXNEWS,0
2015-07-05,FOXNEWS,0
2015-07-06,FOXNEWS,0.0567
2015-07-07,FOXNEWS,0.0769
2015-07-08,FOXNEWS,0
2015-07-09,FOXNEWS,0.0258
2015-07-10,FOXNEWS,0.2802
2015-07-11,FOXNEWS,0.2347
2015-07-12,FOXNEWS,0
2015-07-13,FOXNEWS,0.0233
2015-07-14,FOXNEWS,0.0481
2015-07-15,FOXNEWS,0.1621
2015-07-16,FOXNEWS,0
2015-07-17,FOXNEWS,0.1618
2015-07-18,FOXNEWS,0.0400
2015-07-19,FOXNEWS,0
2015-07-20,FOXNEWS,0.1548
2015-07-21,FOXNEWS,0.0230
2015-07-22,FOXNEWS,0
2015-07-23,FOXNEWS,0
2015-07-24,FOXNEWS,0.1368
2015-07-25,FOXNEWS,0.0245
2015-07-26,FOXNEWS,0.0777
2015-07-27,FOXNEWS,0.0698
2015-07-28,FOXNEWS,0
2015-07-29,FOXNEWS,0
2015-07-30,FOXNEWS,0.0396
2015-07-31,FOXNEWS,0
2015-08-01,FOXNEWS,0
2015-08-02,FOXNEWS,0.0572
2015-08-03,FOXNEWS,0
2015-08-04,FOXNEWS,0.1167
2015-08-05,FOXNEWS,0
2015-08-06,FOXNEWS,0
2015-08-07,FOXNEWS,0
2015-08-08,FOXNEWS,0.0697
2015-08-09,FOXNEWS,0
2015-08-10,FOXNEWS,0
2015-08-11,FOXNEWS,0.0557
2015-08-12,FOXNEWS,0
2015-08-13,FOXNEWS,0
2015-08-14,FOXNEWS,0.1698
2015-08-15,FOXNEWS,0
2015-08-16,FOXNEWS,0
2015-08-17,FOXNEWS,0
2015-08-18,FOXNEWS,0
2015-08-19,FOXNEWS,0
2015-08-20,FOXNEWS,0.0462
2015-08-21,FOXNEWS,0
2015-08-22,FOXNEWS,0
2015-08-23,FOXNEWS,0
2015-08-24,FOXNEWS,0.0556
2015-08-25,FOXNEWS,0
2015-08-26,FOXNEWS,0.2178
2015-08-27,FOXNEWS,0.2597
2015-08-28,FOXNEWS,0.9121
2015-08-29,FOXNEWS,0.4700
2015-08-30,FOXNEWS,0
2015-08-31,FOXNEWS,0.0942
2015-09-01,FOXNEWS,0
2015-09-02,FOXNEWS,0
2015-09-03,FOXNEWS,0.0598
2015-09-04,FOXNEWS,0
2015-09-05,FOXNEWS,0
2015-09-06,FOXNEWS,0
2015-09-07,FOXNEWS,0
2015-09-08,FOXNEWS,0.0254
2015-09-09,FOXNEWS,0
2015-09-10,FOXNEWS,0
2015-09-11,FOXNEWS,0
2015-09-12,FOXNEWS,0
2015-09-13,FOXNEWS,0
2015-09-14,FOXNEWS,0
2015-09-15,FOXNEWS,0.0518
2015-09-16,FOXNEWS,0
2015-09-17,FOXNEWS,0
2015-09-18,FOXNEWS,0
2015-09-19,FOXNEWS,0
2015-09-20,FOXNEWS,0
2015-09-21,FOXNEWS,0
2015-09-22,FOXNEWS,0
2015-09-23,FOXNEWS,0
2015-09-24,FOXNEWS,0.0245
2015-09-25,FOXNEWS,0
2015-09-26,FOXNEWS,0
2015-09-27,FOXNEWS,0
2015-09-28,FOXNEWS,0
2015-09-29,FOXNEWS,0
2015-09-30,FOXNEWS,0
2015-10-01,FOXNEWS,0.0460
2015-10-02,FOXNEWS,1.7092
2015-10-03,FOXNEWS,1.1656
2015-10-04,FOXNEWS,0.6177
2015-10-05,FOXNEWS,0.8596
2015-10-06,FOXNEWS,1.3588
2015-10-07,FOXNEWS,1.3533
2015-10-08,FOXNEWS,0.4574
2015-10-09,FOXNEWS,0.7360
2015-10-10,FOXNEWS,1.0101
2015-10-11,FOXNEWS,0.0972
2015-10-12,FOXNEWS,0.3060
2015-10-13,FOXNEWS,0.0696
2015-10-14,FOXNEWS,0.6464
2015-10-15,FOXNEWS,0.1160
2015-10-16,FOXNEWS,0.1183
2015-10-17,FOXNEWS,0.0765
2015-10-18,FOXNEWS,0.1265
2015-10-19,FOXNEWS,0.0235
2015-10-20,FOXNEWS,0.4435
2015-10-21,FOXNEWS,0
2015-10-22,FOXNEWS,0
2015-10-23,FOXNEWS,0.0235
2015-10-24,FOXNEWS,0
2015-10-25,FOXNEWS,0
2015-10-26,FOXNEWS,0.0774
2015-10-27,FOXNEWS,0.2443
2015-10-28,FOXNEWS,0.1854
2015-10-29,FOXNEWS,0.0684
2015-10-30,FOXNEWS,0
2015-10-31,FOXNEWS,0.0475
2015-11-01,FOXNEWS,0.0970
2015-11-02,FOXNEWS,0
2015-11-03,FOXNEWS,0.0913
2015-11-04,FOXNEWS,0.4400
2015-11-05,FOXNEWS,0.0465
2015-11-06,FOXNEWS,0.0700
2015-11-07,FOXNEWS,0.0577
2015-11-08,FOXNEWS,0.1708
2015-11-09,FOXNEWS,0
2015-11-10,FOXNEWS,0
2015-11-11,FOXNEWS,0
2015-11-12,FOXNEWS,0
2015-11-13,FOXNEWS,0
2015-11-14,FOXNEWS,0
2015-11-15,FOXNEWS,0.3125
2015-11-16,FOXNEWS,0
2015-11-17,FOXNEWS,0.0481
2015-11-18,FOXNEWS,0.0864
2015-11-19,FOXNEWS,0
2015-11-20,FOXNEWS,0.0248
2015-11-21,FOXNEWS,0
2015-11-22,FOXNEWS,0
2015-11-23,FOXNEWS,0.0804
2015-11-24,FOXNEWS,0.0502
2015-11-25,FOXNEWS,0
2015-11-26,FOXNEWS,0
2015-11-27,FOXNEWS,0
2015-11-28,FOXNEWS,0
2015-11-29,FOXNEWS,0.2114
2015-11-30,FOXNEWS,0.2536
2015-12-01,FOXNEWS,0
2015-12-02,FOXNEWS,0
2015-12-03,FOXNEWS,0.4425
2015-12-04,FOXNEWS,1.1754
2015-12-05,FOXNEWS,0
2015-12-06,FOXNEWS,3.0458
2015-12-07,FOXNEWS,1.0292
2015-12-08,FOXNEWS,1.0003
2015-12-09,FOXNEWS,0.1895
2015-12-10,FOXNEWS,0.4304
2015-12-11,FOXNEWS,0.5155
2015-12-12,FOXNEWS,0.7130
2015-12-13,FOXNEWS,0
2015-12-14,FOXNEWS,0.4669
2015-12-15,FOXNEWS,0.0239
2015-12-16,FOXNEWS,0
2015-12-17,FOXNEWS,0
2015-12-18,FOXNEWS,0
2015-12-19,FOXNEWS,0.4297
2015-12-20,FOXNEWS,0.6210
2015-12-21,FOXNEWS,0.1442
2015-12-22,FOXNEWS,0.2985
2015-12-23,FOXNEWS,0
2015-12-24,FOXNEWS,0.3478
2015-12-25,FOXNEWS,0.0642
2015-12-26,FOXNEWS,0.1038
2015-12-27,FOXNEWS,0.0581
2015-12-28,FOXNEWS,0.0795
2015-12-29,FOXNEWS,0
2015-12-30,FOXNEWS,0.0253
2015-12-31,FOXNEWS,0.1404
2016-01-01,FOXNEWS,0.7251
2016-01-02,FOXNEWS,0
2016-01-03,FOXNEWS,0
2016-01-04,FOXNEWS,0
2016-01-05,FOXNEWS,1.7753
2016-01-06,FOXNEWS,1.3219
2016-01-07,FOXNEWS,0.5299
2016-01-08,FOXNEWS,0.9275
2016-01-09,FOXNEWS,0
2016-01-10,FOXNEWS,1.0953
2016-01-11,FOXNEWS,0.3305
2016-01-12,FOXNEWS,0.4667
2016-01-13,FOXNEWS,0
2016-01-14,FOXNEWS,0
2016-01-15,FOXNEWS,0.3391
2016-01-16,FOXNEWS,0
2016-01-17,FOXNEWS,1.0667
2016-01-18,FOXNEWS,0.4091
2016-01-19,FOXNEWS,0.1590
2016-01-20,FOXNEWS,0.0244
2016-01-21,FOXNEWS,0.1624
2016-01-22,FOXNEWS,0.0695
2016-01-23,FOXNEWS,0
2016-01-24,FOXNEWS,0.1483
2016-01-25,FOXNEWS,0.1410
2016-01-26,FOXNEWS,0
2016-01-27,FOXNEWS,0.0232
2016-01-28,FOXNEWS,0.0713
2016-01-29,FOXNEWS,0.1381
2016-01-30,FOXNEWS,0.1027
2016-01-31,FOXNEWS,0.0228
2016-02-01,FOXNEWS,0.0254
2016-02-02,FOXNEWS,0
2016-02-03,FOXNEWS,0.0470
2016-02-04,FOXNEWS,0
2016-02-05,FOXNEWS,0
2016-02-06,FOXNEWS,0
2016-02-07,FOXNEWS,0
2016-02-08,FOXNEWS,0
2016-02-09,FOXNEWS,0.2111
2016-02-10,FOXNEWS,0.0233
2016-02-11,FOXNEWS,0.1415
2016-02-12,FOXNEWS,0.0237
2016-02-13,FOXNEWS,0
2016-02-14,FOXNEWS,0.0477
2016-02-15,FOXNEWS,0.0331
2016-02-16,FOXNEWS,0.1445
2016-02-17,FOXNEWS,0
2016-02-18,FOXNEWS,0
2016-02-19,FOXNEWS,0.0911
2016-02-20,FOXNEWS,0.0248
2016-02-21,FOXNEWS,0.0225
2016-02-22,FOXNEWS,0
2016-02-23,FOXNEWS,0
2016-02-24,FOXNEWS,0
2016-02-25,FOXNEWS,0.0696
2016-02-26,FOXNEWS,0
2016-02-27,FOXNEWS,0
2016-02-28,FOXNEWS,0
2016-02-29,FOXNEWS,0
2016-03-01,FOXNEWS,0
2016-03-02,FOXNEWS,0
2016-03-03,FOXNEWS,0
2016-03-04,FOXNEWS,0.0457
2016-03-05,FOXNEWS,0
2016-03-06,FOXNEWS,0.0224
2016-03-07,FOXNEWS,0.0229
2016-03-08,FOXNEWS,0.0229
2016-03-09,FOXNEWS,0
2016-03-10,FOXNEWS,0
2016-03-11,FOXNEWS,0
2016-03-12,FOXNEWS,0
2016-03-13,FOXNEWS,0
2016-03-14,FOXNEWS,0
2016-03-15,FOXNEWS,0
2016-03-16,FOXNEWS,0.0445
2016-03-17,FOXNEWS,0.0714
2016-03-18,FOXNEWS,0
2016-03-19,FOXNEWS,0
2016-03-20,FOXNEWS,0
2016-03-21,FOXNEWS,0
2016-03-22,FOXNEWS,0
2016-03-23,FOXNEWS,0
2016-03-24,FOXNEWS,0
2016-03-25,FOXNEWS,0.0715
2016-03-26,FOXNEWS,0
2016-03-27,FOXNEWS,0
2016-03-28,FOXNEWS,0.1625
2016-03-29,FOXNEWS,0.0232
2016-03-30,FOXNEWS,0.0691
2016-03-31,FOXNEWS,0
2016-04-01,FOXNEWS,0
2016-04-02,FOXNEWS,0.0238
2016-04-03,FOXNEWS,0
2016-04-04,FOXNEWS,0
2016-04-05,FOXNEWS,0
2016-04-06,FOXNEWS,0.0232
2016-04-07,FOXNEWS,0
2016-04-08,FOXNEWS,0.0235
2016-04-09,FOXNEWS,0.0479
2016-04-10,FOXNEWS,0.1186
2016-04-11,FOXNEWS,0.1388
2016-04-12,FOXNEWS,0.0237
2016-04-13,FOXNEWS,0
2016-04-14,FOXNEWS,0.0705
2016-04-15,FOXNEWS,0.1383
2016-04-16,FOXNEWS,0
2016-04-17,FOXNEWS,0
2016-04-18,FOXNEWS,0.0237
2016-04-19,FOXNEWS,0.0702
2016-04-20,FOXNEWS,0.0228
2016-04-21,FOXNEWS,0.0235
2016-04-22,FOXNEWS,0.0579
2016-04-23,FOXNEWS,0.0765
2016-04-24,FOXNEWS,0
2016-04-25,FOXNEWS,0
2016-04-26,FOXNEWS,0
2016-04-27,FOXNEWS,0
2016-04-28,FOXNEWS,0
2016-04-29,FOXNEWS,0.0447
2016-04-30,FOXNEWS,0.3324
2016-05-01,FOXNEWS,0
2016-05-02,FOXNEWS,0
2016-05-03,FOXNEWS,0
2016-05-04,FOXNEWS,0
2016-05-05,FOXNEWS,0
2016-05-06,FOXNEWS,0
2016-05-07,FOXNEWS,0
2016-05-08,FOXNEWS,0
2016-05-09,FOXNEWS,0
2016-05-10,FOXNEWS,0
2016-05-11,FOXNEWS,0
2016-05-12,FOXNEWS,0
2016-05-13,FOXNEWS,0
2016-05-14,FOXNEWS,0
2016-05-15,FOXNEWS,0
2016-05-16,FOXNEWS,0
2016-05-17,FOXNEWS,0
2016-05-18,FOXNEWS,0
2016-05-19,FOXNEWS,0.0430
2016-05-20,FOXNEWS,0.4339
2016-05-21,FOXNEWS,0.5416
2016-05-22,FOXNEWS,0.3097
2016-05-23,FOXNEWS,0.1030
2016-05-24,FOXNEWS,0.0462
2016-05-25,FOXNEWS,0.0459
2016-05-26,FOXNEWS,0.0929
2016-05-27,FOXNEWS,0.0467
2016-05-28,FOXNEWS,0.0238
2016-05-29,FOXNEWS,0.1222
2016-05-30,FOXNEWS,0.1323
2016-05-31,FOXNEWS,0.0231
2016-06-01,FOXNEWS,0
2016-06-02,FOXNEWS,0.0235
2016-06-03,FOXNEWS,0.3103
2016-06-04,FOXNEWS,0
2016-06-05,FOXNEWS,0.0515
2016-06-06,FOXNEWS,0.0507
2016-06-07,FOXNEWS,0.0700
2016-06-08,FOXNEWS,0
2016-06-09,FOXNEWS,0.0227
2016-06-10,FOXNEWS,0.0226
2016-06-11,FOXNEWS,0.0699
2016-06-12,FOXNEWS,0.2735
2016-06-13,FOXNEWS,0.6553
2016-06-14,FOXNEWS,0.9114
2016-06-15,FOXNEWS,1.2136
2016-06-16,FOXNEWS,2.0829
2016-06-17,FOXNEWS,1.5742
2016-06-18,FOXNEWS,1.1956
2016-06-19,FOXNEWS,2.8996
2016-06-20,FOXNEWS,1.9568
2016-06-21,FOXNEWS,1.3070
2016-06-22,FOXNEWS,0.5047
2016-06-23,FOXNEWS,2.1906
2016-06-24,FOXNEWS,0.3514
2016-06-25,FOXNEWS,0.3814
2016-06-26,FOXNEWS,0.9827
2016-06-27,FOXNEWS,0.3620
2016-06-28,FOXNEWS,0.0685
2016-06-29,FOXNEWS,0.2064
2016-06-30,FOXNEWS,0.0231
2016-07-01,FOXNEWS,0.2483
2016-07-02,FOXNEWS,0.5343
2016-07-03,FOXNEWS,0.1995
2016-07-04,FOXNEWS,0.0263
2016-07-05,FOXNEWS,0.3404
2016-07-06,FOXNEWS,0.1877
2016-07-07,FOXNEWS,0.0679
2016-07-08,FOXNEWS,0.7461
2016-07-09,FOXNEWS,0.9756
2016-07-10,FOXNEWS,0.3208
2016-07-11,FOXNEWS,0.2111
2016-07-12,FOXNEWS,0.1376
2016-07-13,FOXNEWS,0.3957
2016-07-14,FOXNEWS,0.2507
2016-07-15,FOXNEWS,0.1572
2016-07-16,FOXNEWS,0.0228
2016-07-17,FOXNEWS,0.2599
2016-07-18,FOXNEWS,0.2814
2016-07-19,FOXNEWS,0.0449
2016-07-20,FOXNEWS,0
2016-07-21,FOXNEWS,0.0234
2016-07-22,FOXNEWS,0.0886
2016-07-23,FOXNEWS,0.0698
2016-07-24,FOXNEWS,0.0995
2016-07-25,FOXNEWS,0.0264
2016-07-26,FOXNEWS,0
2016-07-27,FOXNEWS,0.0455
2016-07-28,FOXNEWS,0.1829
2016-07-29,FOXNEWS,0.1355
2016-07-30,FOXNEWS,0
2016-07-31,FOXNEWS,0.1012
2016-08-01,FOXNEWS,0.1004
2016-08-02,FOXNEWS,0.0229
2016-08-03,FOXNEWS,0
2016-08-04,FOXNEWS,0.0696
2016-08-05,FOXNEWS,0.0469
2016-08-06,FOXNEWS,0
2016-08-07,FOXNEWS,0
2016-08-08,FOXNEWS,0
2016-08-09,FOXNEWS,0
2016-08-10,FOXNEWS,0.2041
2016-08-11,FOXNEWS,0.0465
2016-08-12,FOXNEWS,0
2016-08-13,FOXNEWS,0.0473
2016-08-14,FOXNEWS,0
2016-08-15,FOXNEWS,0
2016-08-16,FOXNEWS,0.0697
2016-08-17,FOXNEWS,0
2016-08-18,FOXNEWS,0
2016-08-19,FOXNEWS,0
2016-08-20,FOXNEWS,0
2016-08-21,FOXNEWS,0.0478
2016-08-22,FOXNEWS,0
2016-08-23,FOXNEWS,0
2016-08-24,FOXNEWS,0.0219
2016-08-25,FOXNEWS,0.0220
2016-08-26,FOXNEWS,0
2016-08-27,FOXNEWS,0
2016-08-28,FOXNEWS,0.0466
2016-08-29,FOXNEWS,0.0234
2016-08-30,FOXNEWS,0
2016-08-31,FOXNEWS,0.0222
2016-09-01,FOXNEWS,0.0429
2016-09-02,FOXNEWS,0
2016-09-03,FOXNEWS,0.0222
2016-09-04,FOXNEWS,0
2016-09-05,FOXNEWS,0.0251
2016-09-06,FOXNEWS,0.0229
2016-09-07,FOXNEWS,0
2016-09-08,FOXNEWS,0.0459
2016-09-09,FOXNEWS,0
2016-09-10,FOXNEWS,0
2016-09-11,FOXNEWS,0
2016-09-12,FOXNEWS,0
2016-09-13,FOXNEWS,0.0451
2016-09-14,FOXNEWS,0.0454
2016-09-15,FOXNEWS,0
2016-09-16,FOXNEWS,0
2016-09-17,FOXNEWS,0.2081
2016-09-18,FOXNEWS,0.0233
2016-09-19,FOXNEWS,0.1055
2016-09-20,FOXNEWS,0.0216
2016-09-21,FOXNEWS,0
2016-09-22,FOXNEWS,0.1310
2016-09-23,FOXNEWS,0
2016-09-24,FOXNEWS,0
2016-09-25,FOXNEWS,0
2016-09-26,FOXNEWS,0.0244
2016-09-27,FOXNEWS,0
2016-09-28,FOXNEWS,0.0465
2016-09-29,FOXNEWS,0
2016-09-30,FOXNEWS,0
2016-10-01,FOXNEWS,0.0243
2016-10-02,FOXNEWS,0.0240
2016-10-03,FOXNEWS,0.0436
2016-10-04,FOXNEWS,0.1480
2016-10-05,FOXNEWS,0
2016-10-06,FOXNEWS,0
2016-10-07,FOXNEWS,0
2016-10-08,FOXNEWS,0
2016-10-09,FOXNEWS,0.0245
2016-10-10,FOXNEWS,0
2016-10-11,FOXNEWS,0.0707
2016-10-12,FOXNEWS,0.0434
2016-10-13,FOXNEWS,0
2016-10-14,FOXNEWS,0
2016-10-15,FOXNEWS,0.0781
2016-10-16,FOXNEWS,0
2016-10-17,FOXNEWS,0.0941
2016-10-18,FOXNEWS,0.0487
2016-10-19,FOXNEWS,0
2016-10-20,FOXNEWS,0.0474
2016-10-21,FOXNEWS,0
2016-10-22,FOXNEWS,0
2016-10-23,FOXNEWS,0.0729
2016-10-24,FOXNEWS,0
2016-10-25,FOXNEWS,0
2016-10-26,FOXNEWS,0
2016-10-27,FOXNEWS,0
2016-10-28,FOXNEWS,0
2016-10-29,FOXNEWS,0.1028
2016-10-30,FOXNEWS,0
2016-10-31,FOXNEWS,0
2016-11-01,FOXNEWS,0
2016-11-02,FOXNEWS,0.1894
2016-11-03,FOXNEWS,0.1629
2016-11-04,FOXNEWS,0.1137
2016-11-05,FOXNEWS,0
2016-11-06,FOXNEWS,0.0246
2016-11-07,FOXNEWS,0.0469
2016-11-08,FOXNEWS,0.1200
2016-11-09,FOXNEWS,0.1491
2016-11-10,FOXNEWS,0.0675
2016-11-11,FOXNEWS,0.0481
2016-11-12,FOXNEWS,0.0237
2016-11-13,FOXNEWS,0
2016-11-14,FOXNEWS,0
2016-11-15,FOXNEWS,0
2016-11-16,FOXNEWS,0
2016-11-17,FOXNEWS,0
2016-11-18,FOXNEWS,0
2016-11-19,FOXNEWS,0
2016-11-20,FOXNEWS,0
2016-11-21,FOXNEWS,0
2016-11-22,FOXNEWS,0
2016-11-23,FOXNEWS,0
2016-11-24,FOXNEWS,0
2016-11-25,FOXNEWS,0.0307
2016-11-26,FOXNEWS,0
2016-11-27,FOXNEWS,0
2016-11-28,FOXNEWS,0
2016-11-29,FOXNEWS,0.0707
2016-11-30,FOXNEWS,0
2016-12-01,FOXNEWS,0
2016-12-02,FOXNEWS,0.0456
2016-12-03,FOXNEWS,0
2016-12-04,FOXNEWS,0
2016-12-05,FOXNEWS,0
2016-12-06,FOXNEWS,0
2016-12-07,FOXNEWS,0
2016-12-08,FOXNEWS,0
2016-12-09,FOXNEWS,0.0224
2016-12-10,FOXNEWS,0
2016-12-11,FOXNEWS,0
2016-12-12,FOXNEWS,0.0262
2016-12-13,FOXNEWS,0
2016-12-14,FOXNEWS,0
2016-12-15,FOXNEWS,0
2016-12-16,FOXNEWS,0
2016-12-17,FOXNEWS,0
2016-12-18,FOXNEWS,0.0712
2016-12-19,FOXNEWS,0.0512
2016-12-20,FOXNEWS,0.0471
2016-12-21,FOXNEWS,0.0463
2016-12-22,FOXNEWS,0
2016-12-23,FOXNEWS,0
2016-12-24,FOXNEWS,0.0489
2016-12-25,FOXNEWS,0
2016-12-26,FOXNEWS,0.1130
2016-12-27,FOXNEWS,0.0961
2016-12-28,FOXNEWS,0.1422
2016-12-29,FOXNEWS,0.0471
2016-12-30,FOXNEWS,0.0232
2016-12-31,FOXNEWS,0
2017-01-01,FOXNEWS,0
2017-01-02,FOXNEWS,0
2017-01-03,FOXNEWS,0.0462
2017-01-04,FOXNEWS,0.2142
2017-01-05,FOXNEWS,0
2017-01-06,FOXNEWS,0.0459
2017-01-07,FOXNEWS,0.0476
2017-01-08,FOXNEWS,0
2017-01-09,FOXNEWS,0.0271
2017-01-10,FOXNEWS,0.0219
2017-01-11,FOXNEWS,0.0849
2017-01-12,FOXNEWS,0
2017-01-13,FOXNEWS,0
2017-01-14,FOXNEWS,0.0241
2017-01-15,FOXNEWS,0.0245
2017-01-16,FOXNEWS,0
2017-01-17,FOXNEWS,0
2017-01-18,FOXNEWS,0
2017-01-19,FOXNEWS,0
2017-01-20,FOXNEWS,0
2017-01-21,FOXNEWS,0
2017-01-22,FOXNEWS,0
2017-01-23,FOXNEWS,0.0228
2017-01-24,FOXNEWS,0
2017-01-25,FOXNEWS,0.0466
2017-01-26,FOXNEWS,0
2017-01-27,FOXNEWS,0
2017-01-28,FOXNEWS,0
2017-01-29,FOXNEWS,0.0240
2017-01-30,FOXNEWS,0
2017-01-31,FOXNEWS,0
2017-02-01,FOXNEWS,0
2017-02-02,FOXNEWS,0
2017-02-03,FOXNEWS,0
2017-02-04,FOXNEWS,0
2017-02-05,FOXNEWS,0
2017-02-06,FOXNEWS,0
2017-02-07,FOXNEWS,0.0229
2017-02-08,FOXNEWS,0
2017-02-09,FOXNEWS,0
2017-02-10,FOXNEWS,0.0684
2017-02-11,FOXNEWS,0.0240
2017-02-12,FOXNEWS,0
2017-02-13,FOXNEWS,0
2017-02-14,FOXNEWS,0
2017-02-15,FOXNEWS,0
2017-02-16,FOXNEWS,0.0453
2017-02-17,FOXNEWS,0
2017-02-18,FOXNEWS,0
2017-02-19,FOXNEWS,0
2017-02-20,FOXNEWS,0
2017-02-21,FOXNEWS,0
2017-02-22,FOXNEWS,0
2017-02-23,FOXNEWS,0.0229
2017-02-24,FOXNEWS,0
2017-02-25,FOXNEWS,0
2017-02-26,FOXNEWS,0
2017-02-27,FOXNEWS,0
2017-02-28,FOXNEWS,0.0474
2017-03-01,FOXNEWS,0
2017-03-02,FOXNEWS,0
2017-03-03,FOXNEWS,0
2017-03-04,FOXNEWS,0
2017-03-05,FOXNEWS,0
2017-03-06,FOXNEWS,0
2017-03-07,FOXNEWS,0
2017-03-08,FOXNEWS,0
2017-03-09,FOXNEWS,0
2017-03-10,FOXNEWS,0
2017-03-11,FOXNEWS,0
2017-03-12,FOXNEWS,0
2017-03-13,FOXNEWS,0
2017-03-14,FOXNEWS,0
2017-03-15,FOXNEWS,0
2017-03-16,FOXNEWS,0
2017-03-17,FOXNEWS,0.0463
2017-03-18,FOXNEWS,0
2017-03-19,FOXNEWS,0
2017-03-20,FOXNEWS,0.0218
2017-03-21,FOXNEWS,0
2017-03-22,FOXNEWS,0
2017-03-23,FOXNEWS,0
2017-03-24,FOXNEWS,0
2017-03-25,FOXNEWS,0
2017-03-26,FOXNEWS,0
2017-03-27,FOXNEWS,0
2017-03-28,FOXNEWS,0
2017-03-29,FOXNEWS,0
2017-03-30,FOXNEWS,0.0228
2017-03-31,FOXNEWS,0.0231
2017-04-01,FOXNEWS,0
2017-04-02,FOXNEWS,0
2017-04-03,FOXNEWS,0
2017-04-04,FOXNEWS,0
2017-04-05,FOXNEWS,0
2017-04-06,FOXNEWS,0
2017-04-07,FOXNEWS,0
2017-04-08,FOXNEWS,0.0232
2017-04-09,FOXNEWS,0
2017-04-10,FOXNEWS,0
2017-04-11,FOXNEWS,0
2017-04-12,FOXNEWS,0
2017-04-13,FOXNEWS,0
2017-04-14,FOXNEWS,0.0459
2017-04-15,FOXNEWS,0
2017-04-16,FOXNEWS,0
2017-04-17,FOXNEWS,0.0276
2017-04-18,FOXNEWS,0.0701
2017-04-19,FOXNEWS,0
2017-04-20,FOXNEWS,0.0229
2017-04-21,FOXNEWS,0
2017-04-22,FOXNEWS,0
2017-04-23,FOXNEWS,0
2017-04-24,FOXNEWS,0
2017-04-25,FOXNEWS,0.1590
2017-04-26,FOXNEWS,0.0445
2017-04-27,FOXNEWS,0
2017-04-28,FOXNEWS,0.1788
2017-04-29,FOXNEWS,0
2017-04-30,FOXNEWS,0
2017-05-01,FOXNEWS,0
2017-05-02,FOXNEWS,0
2017-05-03,FOXNEWS,0
2017-05-04,FOXNEWS,0
2017-05-05,FOXNEWS,0
2017-05-06,FOXNEWS,0
2017-05-07,FOXNEWS,0
2017-05-08,FOXNEWS,0.0221
2017-05-09,FOXNEWS,0
2017-05-10,FOXNEWS,0
2017-05-11,FOXNEWS,0.0226
2017-05-12,FOXNEWS,0.0227
2017-05-13,FOXNEWS,0
2017-05-14,FOXNEWS,0
2017-05-15,FOXNEWS,0
2017-05-16,FOXNEWS,0
2017-05-17,FOXNEWS,0
2017-05-18,FOXNEWS,0
2017-05-19,FOXNEWS,0
2017-05-20,FOXNEWS,0
2017-05-21,FOXNEWS,0
2017-05-22,FOXNEWS,0
2017-05-23,FOXNEWS,0
2017-05-24,FOXNEWS,0
2017-05-25,FOXNEWS,0
2017-05-26,FOXNEWS,0
2017-05-27,FOXNEWS,0
2017-05-28,FOXNEWS,0
2017-05-29,FOXNEWS,0
2017-05-30,FOXNEWS,0
2017-05-31,FOXNEWS,0
2017-06-01,FOXNEWS,0.0234
2017-06-02,FOXNEWS,0.0234
2017-06-03,FOXNEWS,0
2017-06-04,FOXNEWS,0.0245
2017-06-05,FOXNEWS,0.1421
2017-06-06,FOXNEWS,0
2017-06-07,FOXNEWS,0
2017-06-08,FOXNEWS,0
2017-06-09,FOXNEWS,0
2017-06-10,FOXNEWS,0
2017-06-11,FOXNEWS,0
2017-06-12,FOXNEWS,0
2017-06-13,FOXNEWS,0
2017-06-14,FOXNEWS,0.1933
2017-06-15,FOXNEWS,0.9097
2017-06-16,FOXNEWS,0.0229
